F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,C
-1.0879390524510821,0.10638003092751958,2.626243657224566,-1.5688951092829564,0.485544258650377,-2.890813835490852,-2.0016823870023965,0.5539891020453533,-0.9955252690263299,0.7402037675826743,0
-1.3467365201565185,2.5702561709668563,0.6515305496462609,-2.1715668782066007,1.1096850864635517,-0.7803811466608443,0.7224358380111777,0.3997587224173321,-3.2983303935553474,0.5942816421333258,0
0.6366333100288684,0.5755544772661334,-3.551823710268799,1.3179412421973427,1.0206302805886431,1.1498772031039464,-2.0840358357109783,-0.7897106373690188,2.5864648862240336,0.8130223559398626,0
1.7260237252079906,-0.3374632985798496,1.6803599037657602,0.13853960421752154,-3.7781400118485777,2.950062787605032,-2.672721508206891,1.3570556813339973,7.7182228511506645,5.044991826424167,0
3.0595326613276557,0.024354962269867997,-2.124654394513967,1.8663906718601422,0.3542545492541077,-0.08408279628155602,-0.4456042892862566,-1.3786890432142158,1.8788478901779162,2.077843752416695,0
-2.926097527309156,2.3564072591057537,2.8711221437544086,-1.4831159781650798,-0.6997525060635372,1.3382295971072464,1.9680100106198788,1.414708558252093,-0.7481553150412665,1.2863019869458168,0
-2.911486668257109,1.900551099427704,-1.3838280912073835,-0.5258568224843991,1.2330116393877528,-1.0125456658125946,-0.16325167680841612,-0.7241452009325156,-3.7333716019009184,-2.6445265480938094,0
0.7900452222508356,-2.904073496726338,0.5369630222748423,2.6016889647630226,1.3664354937809504,0.5870337217785604,-0.6087818207784976,0.7468359562441091,4.899802414508024,1.2120279205996538,0
2.3653482113003412,-1.2184154999049412,-2.583904858061842,1.1342781038349812,-1.2362263983727368,2.4919821641615307,-1.7931271243539828,-0.7101724049722009,5.357315065949476,1.6642939280440463,0
2.4519644331935706,-1.6392639236542481,-0.09884617689494091,0.8564432456735346,2.1702324703411557,-0.9691842995261708,1.24009364230555,-0.42787902566672653,0.5311828791413041,1.1330148325173643,0
-1.1843761587410395,3.0330549369419515,5.0841852923230615,-1.50007362746798,-5.212462428238554,1.7987994545840107,-2.693652845796608,3.519017649500872,3.5024782196609303,5.163283205417998,0
-0.8089525250555671,-2.4157382639383655,5.942685654798103,-0.3991184715610715,0.025955028746857733,-4.409526496154606,-4.230505444857154,0.9468375539019727,3.8834734217138127,3.2346253995711716,1
0.003355676588168821,1.4701094846041884,1.3376144193841009,-3.900609258139539,-0.6892479683678086,1.1724268750047502,-0.8520473805211386,0.3814140271877948,2.1560897669461276,3.81330601425782,0
-1.3788147976989376,2.7279600277899685,2.588323730936386,-2.780889855423967,-2.220122111724037,0.27203721255742297,-1.8594926798431126,0.9903938858283838,1.0779359942570084,3.3820665917222246,0
-1.0520962129932205,0.6787899513155291,0.6820188746761026,-1.2819963436214208,1.5492148958580896,-0.3337813188603138,0.5744263738246218,2.495028691365473,-3.876362424087545,-1.640201798449998,0
1.5909189441862472,-1.649259824427219,-3.324652128635918,0.6085568095616969,1.4414643802227551,-0.053457602353848,-0.22368414830309402,-2.9575314941193014,1.9761587704300712,-0.4248564589676418,0
0.7875092747424102,0.28637448198375404,2.2316349577056624,-2.378006654750668,0.18814916532056003,-2.511135135113266,-0.5891978113600576,-0.519035509734604,-0.9160705787999837,2.1062604939621448,1
-0.8748434492661892,0.6972577318281659,-1.359870157611786,-1.730364618012644,-0.8036689143150311,1.812128018476157,-1.765784530007225,-0.6938806734395573,2.85639516176989,1.0697269392007,0
-0.3676984575937978,0.818459370898445,2.191572990700049,-2.867127488132294,-1.6529828596420184,2.1307091317335773,-0.6435235850068736,1.2834044128543214,3.4134450700205896,3.580838553949472,0
3.723564064497528,-2.9878541979263775,-6.2405363181590925,1.4606842698296512,1.7996631506478928,3.502516371142923,1.4048614881633088,-3.468814808720219,5.326277047233125,0.06721484645814002,0
3.731500801280626,-2.1670652397627057,-8.144155796532683,3.0287750316558077,3.1429554804059956,5.154225314667445,1.0742437757438212,-2.621947845408264,6.7911085414224654,0.832031825452946,0
0.9964743036568118,-0.9385921176824104,-0.934321118885647,-1.961268349922178,2.8943229203913026,0.8896872406166835,1.4613908724419242,1.0254083692392582,-0.8927996909063173,-0.14606868758948766,1
-0.25613862574457524,-1.118560488970052,-0.5446214667614035,1.5820462136861684,2.7266826201195946,0.1671021513287596,-1.4292059001334787,1.6104336178757737,2.1709848121460076,0.4427101471638879,0
-1.409608300506711,1.9904359376726273,0.8667979485604647,-1.3780053007135125,1.1206318732262903,-2.0689734067617116,-0.7258314550097498,2.012430237815482,-5.469702066517563,-1.5378435728584128,0
-1.3168153854431113,-1.8870299674639752,-3.5854499248197547,-1.1179750292574084,-0.34944518556468873,6.203421455744317,-2.260600595387381,-1.144411105054666,10.478647209990534,1.7981642644478195,0
0.5682069806240635,-1.6077533538341724,1.2431679660905157,1.0354879105454646,-5.801895270369677,5.021032672530329,-3.8885943867310364,0.6092417335500053,12.260845204025427,4.786150890273252,0
1.8123377238902374,-1.6079979201423278,-0.6176469462591393,-1.7060780178557358,-2.030488432906668,3.926166866846951,-2.15982233582758,-0.23050590682533678,8.650398907146378,4.172521458353703,0
3.747055924631054,0.8627540670065106,-4.893156248790035,1.5606544124134554,3.668534721067562,2.9119007485648707,0.21193232545971186,1.3151433883294783,1.900775680029931,2.6251470178929477,0
-0.832021753412576,0.8918001629664232,1.7564610065222772,-0.9926985379345171,-2.822742259802407,1.8097671914912965,-1.8797511445502875,0.6199633582096474,4.3956960521931405,3.093589000412854,0
-2.4592152995457304,-0.2542059459139997,-1.3483377865475683,1.4021424092964307,0.7583925443803494,1.1241548385224174,-4.249657419656472,0.6904012112665583,4.96941504576587,0.46981583096108925,0
-2.1564369721380277,2.4298554298877972,2.4304849618391713,-0.9041839929661799,-2.6732849831260452,0.45172885778339156,-1.5066701690495545,0.39256290108670333,1.805676157182182,2.570376717905262,0
2.07858110463579,-1.187477775724241,-1.5661316001876182,0.5806938245600692,1.7354067109918665,1.3111128927961118,0.4280951341252719,-0.10893453165141287,2.786289564032694,1.651526152833736,0
1.410511326062974,1.4941954627191087,-3.5716712535317114,-1.2676100370978847,-1.0679424423043131,0.06620432614835747,-2.5434676127261,-2.097070754588886,0.10518669404961489,0.37099060061714384,0
1.7991958957160916,-2.0146611591330457,-2.3890194433795884,-2.7308185651903694,0.9799332281394695,0.686226755235357,-3.6727761304065543,1.5537448215248335,1.1162767814754229,-0.9253731061744443,0
1.3401234875772512,-0.24761488727962644,1.163830977473771,-0.8958419810723757,-1.9686523933556,3.4266764896619017,-0.3775322177071313,0.7683266263073787,6.542280140249781,4.705118660574531,0
1.3270394010607387,-2.447066833049194,1.0998052517971526,0.5605375321936236,0.6627781213759515,0.2750998416279108,-0.4927307825273326,1.705144176547948,2.2296494472059387,0.5438175894941375,0
1.6169063663783803,0.7753887973397322,-4.439428107036334,-1.220837200319123,-0.3383749470976236,4.477084601137648,-1.4694102373580729,-1.0466144433866567,5.560522541045196,2.786285677231059,0
-3.3441663916529514,-1.6524931873209092,2.506274975796223,-0.6118283892603529,0.5903775244301713,-1.7135858901854846,-2.457449727549431,-0.3302307274910383,2.763046818882003,-0.1881932609865804,0
2.2990923710695874,-0.0632335987525926,-8.3291947565567,0.28984836626173405,2.7936771286876247,5.105777509822303,-1.1660139478688925,-0.9969642720000715,4.420108303333777,0.3491825482446136,0
-0.03226432894254827,0.46828244554297505,-4.081741630550704,-1.027102785155289,-1.544329979680056,2.6869389528980134,-4.035062810837632,-1.2680823522880145,4.544723692802342,0.5323180993695356,0
-2.6302036151024786,1.7582616006775456,6.046361851025939,-2.4866499441768286,-3.7465744404618664,0.5938671030060211,-1.010009906310736,1.3741737868078259,3.580218460535177,4.564521425742612,0
3.7730969861486563,-2.0880728058208975,-3.1545123614932176,4.636048649204724,0.06577193569877926,2.816915482738816,-0.588912119621778,-0.7270411742676565,7.19229118617018,2.61091515194298,0
-1.8309597043352697,1.4723960494748942,1.0592997487026845,1.1753145518328219,-1.5298173855370296,0.35254460517136865,-0.5936574587953827,0.3412686205726214,0.7488540283101116,0.5181060891500451,0
-1.6032953165975226,-1.5505869572967375,1.1796390421762104,1.231893480160142,1.5472095172763356,-3.3310929506752887,-1.4029793038244462,-1.9019151625835016,0.9355597731433907,-0.517393336950219,0
1.8824735538025728,2.277179918611723,-2.7476597617327383,0.25719493947412175,-2.0124391373188484,0.39784552612702573,0.10264750888067531,-1.6072726944825264,-2.0826844684409083,-0.10842283143001996,1
1.5044460306807292,-1.984402196250317,2.3317375510439984,-1.723317848754707,1.201426190806485,-0.8346954479600768,-0.8080684671755184,1.449460620267594,1.9290221627031183,2.2532639363260225,1
0.5829514031203094,-2.6844336788226637,1.7143839475005547,-2.880015238725396,1.8389379992490924,0.5864030125600672,2.7177172404106,-0.8784570519317725,2.190854828607095,1.3770633387495586,1
-0.2665645704481364,-0.7273911962163215,1.0472240869001417,-2.7999839791502827,-0.9941259205086855,2.0436189436538887,-1.3323472323802856,0.7456626270243498,4.088976597520336,2.1974539746778814,0
1.5447147623596704,-0.7787460823422832,-2.8591064500035994,1.8894432333370346,1.4007854144843348,2.168894888291698,-0.9796728675650591,-0.444098710990228,4.937663003942195,2.0083318300109396,0
-2.019778883488228,3.3483311006710723,1.5185012726753935,-0.7834965073812231,1.5279125239730011,-2.315386992277356,0.796498500447717,3.0639425272369687,-8.344859408800776,-2.118671545796988,0
1.4508206909791714,-1.357742749288537,-0.4374200161819055,1.7569970254662421,1.3962341708398909,1.7033521004742709,-0.7489271202071806,1.7734378818019687,4.114672882642897,2.0553895135417353,0
0.9432013477880177,-3.0648723474917823,0.276626187698807,-1.1443841270518742,-1.648086740354575,3.118912814005459,-2.3885519787196845,1.085622929660586,7.212568559707959,1.7049143613786792,0
1.8321544798208524,-0.5588692054751654,-2.713685934242516,0.5127887158027142,-0.154665933422083,0.2937682015581272,-1.5799918623730864,-1.1728582973195745,1.4001521047558656,-0.029619319200554273,0
-3.4000776644889577,-1.956531413160422,2.9812323767909836,0.03302467375724649,0.4344450074171339,-0.412849114951527,-2.599215986385123,0.926291686427565,4.664579989334788,0.6343333769689972,0
-1.2856923659301502,0.572105415951198,-0.5111397713013123,-4.325236206186206,1.3829415603547242,-0.2531071901640589,-0.9668227153667522,-0.8689706431808186,-0.44323541520102766,0.35350853638756274,0
-2.05758057749074,2.7148708789735814,1.477625940630399,-3.462758493907587,-0.3592222762614693,-0.3754151863759827,-1.007191023185425,1.0346352550015094,-2.121627155657951,1.0250950923509583,0
2.1246940137624373,2.2033384637902924,-5.039904127881323,2.024510608252368,0.5732105631942439,-0.6771883893916748,-2.908513898790676,-2.0835402612578395,0.09053134640475591,0.874526659249281,0
-1.643405338385727,-0.005347522013825379,-1.3083095998638052,0.043409841842606545,-1.9397770193123036,3.4563349920125344,-4.36373393033187,0.3682680627378312,7.749419024733936,2.1706015471125966,0
0.9075029916490067,0.038013635222535425,-0.9732607569413873,-1.1109071751289676,-0.6203393840220953,1.540330522951387,-1.6912350694723022,-0.015019540400812437,3.229295373534086,2.0064576832706695,0
-3.354462556042738,3.205880400675819,0.08351520755319997,-2.367487043736367,1.632961796690327,-1.49126060003199,0.6709221283604219,-0.0647627852083772,-5.538233512005699,-1.601086278329444,0
1.982581347849322,-1.5658521927771298,-1.7921519654716371,-1.651828074837412,-0.13221993478971794,1.3454583940137947,-3.12424124517273,0.6965094845033777,3.41379523676677,0.971709138489972,0
0.5204217101534956,-2.1721433160737913,-4.493688323138704,1.9069712643806704,3.7371395146011066,2.6340634102158558,0.5119504245776734,-2.2382492300320638,5.717855876019735,0.579103736188807,0
0.3065356142896005,0.3510632027818048,-4.508066901561804,0.5389913164032422,-0.24866383291901784,3.796130704263976,-2.6185808292722452,-1.7482385962775073,6.95212711741217,2.2439483341651174,0
-1.6623253176993167,-0.7553807832926697,4.58122226613818,1.337887511532295,-0.5700333659945278,-2.48944884434883,-3.2267302320297744,2.291545912341608,2.209525825263166,1.7009524838030772,0
-1.7447300872293496,0.9914441524817286,1.8620256414311296,-1.391792064590633,-2.4201787978555807,2.950142542489716,-0.19496604501520998,0.3037527779478556,4.762438927751301,3.0819495384794173,0
-2.2176044668906423,2.55579010706518,1.2063190127324166,-1.0485454464644794,-1.0727016499651052,-0.592784102039847,-1.4540931225211287,1.181778647322274,-2.0390601942376416,0.03379700145003983,0
-2.182322453654262,1.2591730444444025,-1.968880339227729,-1.4136232927551624,1.4931010364930093,0.3964005614862238,0.5722098737422581,-1.8364077640428302,-0.9510814875380436,-1.0368898125796635,0
1.2250809455512899,0.4771556713908157,0.33025702682617064,-1.5180432279664053,-0.3518905433644224,-1.3532310134113992,-0.8603912732818266,-1.3636714582110976,0.3007293456089676,1.9706921031445166,1
-2.2322711252927157,1.456973983983855,0.7405037103405036,-1.6548627496011399,0.4433187097285127,-0.11652719652240329,-0.33478758720676804,2.081854860183456,-3.368446004386044,-1.643752273577936,0
0.3442543009957586,-0.15017192429675563,-1.7740163303207657,-2.447152451005121,1.2525118234885824,0.8125365512728401,-1.3465085904433225,1.018268811217456,-0.6307960062313909,-0.7060765062470462,0
0.6602516835877741,-2.7815783093492055,2.3086395685185135,0.8480626271579095,-0.8515888826985969,0.03604493188956648,-0.7432584929059887,0.29504208338338844,4.462045957761715,1.4736343160166854,0
1.0908402608745429,0.2889119083130989,-1.3911912802058568,0.661951367628029,1.3165387774955177,1.935825108126894,-0.7796399420309734,0.5298179646178005,3.937250184760529,3.0101686491064337,0
1.5102884986391634,-1.9496114167936158,0.7443256128114775,1.7708113145776552,-1.0649716387776516,-0.2854534779520994,-1.3142357919053547,-0.4707682965320048,3.8973371539354904,1.463169683344434,0
-1.118040492209558,1.328789855126185,-0.8501499327549193,-2.1939047796330042,0.5568290895052628,-0.21759061741709762,-1.3173794001605494,-0.02283629854911351,-1.2847559793659873,-0.2500199570740351,0
1.4311547907722275,-0.35752990193663425,1.9070005534378724,-4.1680562343187955,-1.1169472205762758,0.5915023859227182,-2.5963552442195743,0.5051021583101791,4.411301349077142,4.647490352391124,0
-1.2910285762692695,0.3685253887356028,0.31856718600150824,-0.3527251045515629,-0.5877526221117674,0.6502911423557659,-1.0606298777483378,0.8399498776367333,0.6306406393419117,-0.21493413013490636,0
0.9710604586342564,-0.22837546728314329,2.9849038866728455,-0.10602332969965389,-3.595252984526253,2.781633645180931,-2.14919328898786,3.4811121300055263,5.285589404001358,3.7102886027018616,0
1.7479271849150195,1.298014378241,-1.5077770783895583,0.4912644613896813,1.7477385285888407,-0.9310783570183809,-1.0698377556767578,3.0566248124582778,-4.6692598909195935,-1.1716889183509909,1
-1.6344562318680271,3.1015572156100792,-2.014448784645211,-1.0559661540943368,-0.33594332846539177,0.45891465837163203,-1.4524979032686816,-0.5907117413558762,-1.3762116986651018,-0.06700603398557137,0
-0.41504954751073786,0.34216760897541654,3.8885355102005605,-0.9251249452732987,-4.186589188985638,3.2399623701663933,-1.280628939120244,1.7309564185831579,7.213909547402314,5.192930503807314,0
0.44069551147143127,0.9931691254421546,0.3891229573794235,-1.8934801184647305,1.301546847232116,-1.8621241171956453,-1.7132192038174312,2.6567655924319578,-4.445194191582588,-0.840073145651234,0
1.929239252259386,3.625425563823493,-2.7487115629454606,-4.883044490201407,-3.410157992803489,0.6217951511233051,1.4004493041329025,-2.711483835868137,-5.585573162268599,-0.7177876643074614,1
2.2482545262967637,1.7009823002938835,-1.439702482126397,-2.321939177196583,-2.5866375323959843,1.1885903543205574,1.1575927176110943,-0.9269210887548847,-2.3730782624873776,0.18449982098091078,1
1.6554289873409163,-1.0856228615703687,-1.7339236648397014,-2.7918383834825757,0.4484200598890571,1.2137479174312529,-2.835768078616425,1.0897341730487882,2.0015977890100305,0.6888901207442871,0
1.1500869186864753,1.4165782889816085,-0.7802177443928199,-3.89837745590521,-0.4392639138952923,0.7345065774271804,-0.5615683688096103,-0.3197934318310771,-0.43144745545343155,1.8031220066784308,1
4.438083770908226,-0.25643699489415894,-5.572636724456558,2.4278325206989937,2.5536625155207515,3.0814524761762905,1.8245984806215043,-2.7309626349104326,4.854237310169876,3.4130762030482984,0
0.5394416271296599,-0.4574599132138957,1.6093872862953256,-3.372533650487063,-1.253114809386638,-0.7209916903438387,-3.138952744159304,0.7872031651551381,1.5511511242973692,1.7827778273816897,1
3.3731953231608944,0.01058218867544114,-1.0033255465887487,0.28668492365808484,1.9626323341669485,0.9646722386626649,1.3051738172497904,0.5523078270089343,1.3144941813789706,3.150183955145198,0
1.9668963290524166,-1.1203252442592662,-0.8269802930111204,-1.5587064279118872,0.7387943514382505,0.30098582187523504,-0.05421638457225819,0.21278324181920127,0.12584198009160352,0.27675427709059774,0
2.8773038740254653,-2.547653514946055,0.24109219840818907,-0.8389549630762532,-0.6165572491025777,1.0044083520292673,0.5913140632706562,-0.5206138854018654,3.177377140343852,1.5237134400465662,0
1.8475603735904582,-0.7653517188960863,2.4932414543142443,0.5324352209773868,-3.2499342448469273,2.428229359697619,-2.123620462577115,2.5744153173438162,6.196806678713604,4.234282986099296,0
1.5509373754208091,1.5771011169664244,1.287232524142066,-1.765402471526986,-2.003721751174587,-0.2515446418690219,0.7976879417426941,-0.7347350553533101,-0.6344991311812056,2.515336686301267,1
-0.7462710927389924,-2.1699229396236506,-2.444690516549989,1.0301836403674591,2.568143978778105,1.3750856557422977,-0.25047316807969056,-2.0903654073320252,5.009222981368164,0.18827447952736465,0
-0.45575216647518224,0.5170131116843903,-0.39342788687501296,-1.022620784544458,-2.1210975829132552,2.822472281482397,-1.9067553839779676,0.19984464752464737,4.695224702512624,2.1809670408560855,0
5.457156098717362,-1.9976592786633385,-4.835366574833722,2.158009024262864,1.6202404491803026,1.9560405462303077,2.6128401780883324,-3.6438490251880813,3.832682728992033,1.9944845725445037,0
2.7601830969816312,-3.0226499139987593,-0.7578490745170925,2.161924231634777,1.3596839126315619,-0.9575000235194078,0.4035898806990903,-0.4063076635232791,0.9917629389815105,-0.6119330786666537,0
-1.2325610838764933,-0.5542802355717706,-1.2645912938249118,2.412768622839133,1.5448097025895908,1.2055628045998124,-2.861599166850189,-0.1545064334242663,6.395540189148271,2.2321026627385256,0
-1.4000932604443077,1.3244077226628477,2.956460826222118,-2.679111573003195,-2.2502831772477414,0.21585569361502532,-2.0481819676167303,0.5008925615310609,2.6762301872804253,3.271255552940911,0
0.55459438992509,0.11271220741581689,-1.4659186144016387,-0.9406643340865912,1.5280586972993562,-0.244388141128282,-1.0812504523410609,1.6159085959231079,-2.4519697203544917,-1.4285728452782913,0
-2.226583986067081,2.148787042358265,1.115228514164007,-2.0581448994167104,-3.086061533587993,4.14565342452154,0.5727469266212393,-2.6336837071779997,7.8896827293062115,5.604948322787246,0
-0.03167021076488108,-0.596672328592881,0.330640079014513,-1.20113293351551,-1.144054282628401,1.9400976987037177,-1.7415705786842368,1.4880462000330041,3.07019873692308,1.0382848197646921,0
0.9036216900569158,3.4697860579957016,-3.782966625119944,1.0384424981754097,-1.7833297432204551,-1.675326853843534,-0.41954075463689433,-3.607324556026164,-4.3174420977250705,-1.3525248287549227,1
0.6061329348501732,-0.907885400320469,-2.4255750230005053,-0.7845170118452438,2.8269031977100774,1.3190660371970115,-0.36741466048906457,-0.2911738744617226,2.322601786540578,0.7582570553355598,0
4.985023147834687,-0.003910503363897977,-6.493797684690071,4.852135498592205,2.54873503244698,0.05483225566136496,-0.5694979891331697,-1.6563866354753563,0.4855505838463565,0.3169604934407837,0
1.5593846949713996,-2.2588043602703003,-0.04488911173832366,-0.07416152015997213,1.0668476816562695,0.9337097860281471,1.1441156166010829,-1.6705433490232582,4.583503037377112,2.3429296681005694,0
0.062368192035302306,0.0966177736622107,-0.4267272085844701,-1.3414611239277408,-0.9551790710666284,2.2286708286351202,-1.0714398867412485,-0.22956983459607794,4.096750079706202,2.2806171599644025,0
0.8224841095011639,-1.3339822263945722,-0.6455454036541659,-3.4897904617871456,0.46805507177334893,2.1352815075932448,-1.024288743044596,0.0273912956858694,3.884427614460374,1.93999771452958,0
-3.4806465265628077,3.0621874408544163,2.91945671418853,0.0772800380908869,-1.98547845205323,1.128798731813583,0.838892590496578,1.987797042734386,-1.1041800046948385,0.6321146103062465,0
-0.20964224186539016,1.2409701046765016,2.113761120659057,-3.755201327610462,0.5711153666909479,-1.4240455786026511,-1.3002553296085537,1.7481023386095407,-2.1686696974752513,1.5235039091919615,0
0.9357456771137431,-0.06793187263998268,-3.571914972428768,-0.1955099403926852,-1.1284414604933803,3.111715536850008,-2.315707025511791,-1.082389823861866,4.929036758902824,1.2158161374501593,0
-0.9471058612629271,-0.09925704014381553,0.9801964504080085,-2.2371468461307193,0.8194489640190361,-0.09328965165768088,-0.5400553615453,1.6546349643117804,-1.2240073390575685,-0.5082859837077622,0
0.8954312269888282,0.12940577932625308,3.3157838644244273,0.9975663022039478,-1.1986331908878873,-1.3757555003969086,-0.5215308718809273,0.5668736460501456,1.8833909402944666,3.2970461746681146,1
-0.07071577183611488,-0.4038582476226187,-0.847023229054999,0.3774999320248339,-0.9462923291739791,1.5497260730667684,-2.5648623700149455,0.02711343488051332,4.566524182670607,1.5129437174643794,0
0.6776740103722813,-1.5473341578966786,-3.784144504843277,-0.6131168232239519,1.5015173804798554,2.9951949970146483,-0.18236899671419238,-1.7523583158155043,4.623773257312756,0.4260846480575904,0
-1.1048471064839882,-0.9272224170759957,-4.781983321927229,1.6969887784374578,0.7226225030648072,2.122863648939651,-2.7768384474538945,-3.321431319213328,6.534627094059143,0.0727120323120517,0
-2.9978827422332133,0.9386311237983297,0.4686872791014689,-0.02163653104077401,-0.733494732659355,0.8116093775563624,-0.297891462464274,0.2503691790147031,0.15101114179555306,-1.0611663055962306,0
-0.2253194296722827,0.523301393444322,1.0853067535124017,-0.9859546125451359,-2.1251933744911895,0.07870191070414478,-2.915188218865174,0.547381710951534,2.343534070310739,1.7620120431134905,0
-2.573221284803149,1.762129733515842,2.6603949038913814,0.1674213462799201,-2.1013969070862935,1.202172993010718,-0.08099866959840674,2.168893489694165,0.1911350630138151,0.5636033496749306,0
1.3778482307030229,-0.11252453946696395,-3.518573561948492,1.7217332965687868,2.948371211246868,0.8239553621477498,-1.1162447390098131,-0.07190083963482241,1.9541563435972784,0.8660807286583372,0
0.6579402679199743,-0.8803332100806579,-3.537622783387405,0.8588467984251187,1.7174772839891554,4.240902965327875,-0.7115912511756328,-0.4871861128272831,7.131626910954864,2.5133443319084403,0
-1.2045707854011896,1.8325002978625438,1.4375034118472894,-0.502783835985348,-2.2984613421378524,2.346357799157345,-0.7917685718854973,2.332727564182667,1.5222680170967533,1.6379005156214341,0
-0.23989450157932724,-3.2598656719698873,-1.2725045082108144,-0.10503128071389378,1.4293442988601297,1.1829004313070326,0.23277891122023253,-2.1621094873972115,4.753834486379628,-0.2787032296646772,0
4.082427026463734,-0.7314926785965639,-2.384154312436035,0.7926419497672372,0.03356142970577747,0.6806885442272173,-0.2818696983098514,-0.17435439193961555,0.9477609785142382,1.1206938074861088,0
-1.3555434928295327,-1.6249222161064667,-0.6918842479575937,-0.4099280646561029,-1.404006800507727,2.0481136070101726,-1.752284566031481,-2.0130447281736856,6.429879487409999,0.8960597063199177,0
0.44841505388618874,-1.2195419683512754,-0.6191805882879786,1.2212329601728809,0.05783857462933406,1.2909125091583002,0.3444913872960771,0.09291431063422328,2.131970747143675,-0.09768633894913781,1
-0.378355344757217,-1.3290643145039873,-1.9272299948556477,2.8512785683004775,1.9002373938976331,2.9688461369702375,-1.5692846870332382,0.46936794725664965,7.414323740702239,2.244068010448431,0
